refArea,Indicator Code,Value,Observation URI,references,publisher,dataset,refPeriod
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,1.074432e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2002,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2002
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,1.812946e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2003,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2003
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,1.90146e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2004,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2004
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,1.876832e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2005,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2005
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,2.001159e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2006,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2006
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,2.381892e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2007,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2007
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,3.127551e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2008,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2008
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,3.170535e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2009,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2009
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,3.21787e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2010,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2010
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,3.289586e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2011,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2011
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,3.392531e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2012,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2012
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,3.553667e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2013,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2013
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,3.628025e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2014,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2014
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,3.377086e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2015,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2015
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,3.427398e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2016,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2016
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,3.540702e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2017,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2017
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,3.671064e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2018,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2018
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,3.549142e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2019,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2019
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,1.782762e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2020,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2020
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,1.898225e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2021,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2021
http://dbpedia.org/resource/Lebanon,BM.GSR.TOTL.CD,2.57509e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BM.GSR.TOTL.CD-2022,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2022
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-4.540836e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2002,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2002
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-5.138387e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2003,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2003
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-4.405596e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2004,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2004
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-2.748001e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2005,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2005
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-1.116363e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2006,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2006
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-1.604778e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2007,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2007
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-4.102658e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2008,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2008
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-6.740936e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2009,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2009
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-7.552051e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2010,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2010
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-5.523546e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2011,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2011
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-1.031675e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2012,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2012
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-1.195979e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2013,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2013
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-1.261531e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2014,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2014
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-8.54178e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2015,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2015
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-1.047396e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2016,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2016
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-1.21339e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2017,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2017
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-1.33669e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2018,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2018
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-1.12646e+10,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2019,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2019
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-2.778567e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2020,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2020
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-3.404941e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2021,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2021
http://dbpedia.org/resource/Lebanon,BN.CAB.XOKA.CD,-6.481303e+09,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BN.CAB.XOKA.CD-2022,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,2022
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,9.02e+06,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1960,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1960
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,5.13e+06,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1961,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1961
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,2.46e+06,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1962,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1962
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,2.19e+06,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1963,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1963
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,-1.38e+06,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1964,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1964
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,1.08e+06,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1965,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1965
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,1.58e+06,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1966,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1966
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,1.64e+06,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1967,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1967
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,1.68e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1968,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1968
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,1.46e+06,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1969,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1969
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,2.54e+06,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1970,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1970
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,2.45e+06,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1971,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1971
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,6.6e+06,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1972,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1972
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,7.1e+06,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1973,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1973
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,1.3474e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1974,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1974
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,8.68e+06,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1975,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1975
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,3.218e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1976,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1976
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,1.2567e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1977,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1977
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,2.1241e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1978,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1978
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,9.211e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1979,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1979
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,2.5982e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1980,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1980
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,3.8292e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1981,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1981
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,1.4992e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1982,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1982
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,6.34e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1983,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1983
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,2.8e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1984,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1984
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,5.39e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1985,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1985
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,2.945e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1986,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1986
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,5.746e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1987,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1987
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,7.703e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1988,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1988
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,6.96e+07,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1989,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1989
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,2.4627e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1990,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1990
http://dbpedia.org/resource/Lebanon,BX.GRT.EXTA.CD.WD,1.0509e+08,http://linked.aub.edu.lb/CODEC/Lebanon/observation/external-debt-Lebanon-BX.GRT.EXTA.CD.WD-1991,https://data.humdata.org/dataset/world-bank-external-debt-indicators-for-lebanon,The World Bank,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/external-debt-Lebanon,1991
